dist_year,DISTRICT_NAME_left,SCHOOL_NAME,YEAR,GRAD_RATE,DISTRICT_NAME_right,STNAME,Year,Population
BOGOTA2017,BOGOTA,Bogota Jr./Sr. High School,2017,92.71,BOGOTA,New Jersey,2017,8567.0
BOONTON2014,BOONTON,Boonton High School,2014,94.16,BOONTON,New Jersey,2014,8412.0
BOONTON2014,BOONTON,Boonton High School,2014,94.16,BOONTON,New Jersey,2014,8412.0
BOONTON2014,BOONTON,Boonton High School,2014,94.16,BOONTON,New Jersey,2014,8412.0
BOONTON2014,BOONTON,Boonton High School,2014,94.16,BOONTON,New Jersey,2014,8412.0
BOONTON2014,BOONTON,Boonton High School,2014,94.16,BOONTON,New Jersey,2014,4349.0
BOONTON2015,BOONTON,Boonton High School,2015,95.92,BOONTON,New Jersey,2015,8415.0
BOONTON2015,BOONTON,Boonton High School,2015,95.92,BOONTON,New Jersey,2015,8415.0
BOONTON2015,BOONTON,Boonton High School,2015,95.92,BOONTON,New Jersey,2015,8415.0
BOONTON2015,BOONTON,Boonton High School,2015,95.92,BOONTON,New Jersey,2015,8415.0
BOONTON2015,BOONTON,Boonton High School,2015,95.92,BOONTON,New Jersey,2015,4355.0
BOONTON2016,BOONTON,Boonton High School,2016,95.14,BOONTON,New Jersey,2016,8389.0
BOONTON2016,BOONTON,Boonton High School,2016,95.14,BOONTON,New Jersey,2016,8389.0
BOONTON2016,BOONTON,Boonton High School,2016,95.14,BOONTON,New Jersey,2016,8389.0
BOONTON2016,BOONTON,Boonton High School,2016,95.14,BOONTON,New Jersey,2016,8389.0
BOONTON2016,BOONTON,Boonton High School,2016,95.14,BOONTON,New Jersey,2016,4366.0
BOONTON2017,BOONTON,Boonton High School,2017,95.71,BOONTON,New Jersey,2017,8354.0
BOONTON2017,BOONTON,Boonton High School,2017,95.71,BOONTON,New Jersey,2017,8354.0
BOONTON2017,BOONTON,Boonton High School,2017,95.71,BOONTON,New Jersey,2017,8354.0
BOONTON2017,BOONTON,Boonton High School,2017,95.71,BOONTON,New Jersey,2017,8354.0
BOONTON2017,BOONTON,Boonton High School,2017,95.71,BOONTON,New Jersey,2017,4350.0
BORDENTOWN2014,BORDENTOWN,Bordentown Regional High School,2014,90.96,BORDENTOWN,New Jersey,2014,3893.0
BORDENTOWN2014,BORDENTOWN,Bordentown Regional High School,2014,90.96,BORDENTOWN,New Jersey,2014,3893.0
BORDENTOWN2014,BORDENTOWN,Bordentown Regional High School,2014,90.96,BORDENTOWN,New Jersey,2014,3893.0
BORDENTOWN2014,BORDENTOWN,Bordentown Regional High School,2014,90.96,BORDENTOWN,New Jersey,2014,3893.0
BORDENTOWN2014,BORDENTOWN,Bordentown Regional High School,2014,90.96,BORDENTOWN,New Jersey,2014,11570.0
BORDENTOWN2015,BORDENTOWN,Bordentown Regional High School,2015,88.48,BORDENTOWN,New Jersey,2015,3867.0
BORDENTOWN2015,BORDENTOWN,Bordentown Regional High School,2015,88.48,BORDENTOWN,New Jersey,2015,3867.0
BORDENTOWN2015,BORDENTOWN,Bordentown Regional High School,2015,88.48,BORDENTOWN,New Jersey,2015,3867.0
BORDENTOWN2015,BORDENTOWN,Bordentown Regional High School,2015,88.48,BORDENTOWN,New Jersey,2015,3867.0
BORDENTOWN2015,BORDENTOWN,Bordentown Regional High School,2015,88.48,BORDENTOWN,New Jersey,2015,11843.0
BORDENTOWN2016,BORDENTOWN,Bordentown Regional High School,2016,93.19,BORDENTOWN,New Jersey,2016,3848.0
BORDENTOWN2016,BORDENTOWN,Bordentown Regional High School,2016,93.19,BORDENTOWN,New Jersey,2016,3848.0
BORDENTOWN2016,BORDENTOWN,Bordentown Regional High School,2016,93.19,BORDENTOWN,New Jersey,2016,3848.0
BORDENTOWN2016,BORDENTOWN,Bordentown Regional High School,2016,93.19,BORDENTOWN,New Jersey,2016,3848.0
BORDENTOWN2016,BORDENTOWN,Bordentown Regional High School,2016,93.19,BORDENTOWN,New Jersey,2016,12223.0
BORDENTOWN2017,BORDENTOWN,Bordentown Regional High School,2017,89.56,BORDENTOWN,New Jersey,2017,3835.0
BORDENTOWN2017,BORDENTOWN,Bordentown Regional High School,2017,89.56,BORDENTOWN,New Jersey,2017,3835.0
BORDENTOWN2017,BORDENTOWN,Bordentown Regional High School,2017,89.56,BORDENTOWN,New Jersey,2017,3835.0
BORDENTOWN2017,BORDENTOWN,Bordentown Regional High School,2017,89.56,BORDENTOWN,New Jersey,2017,3835.0
BORDENTOWN2017,BORDENTOWN,Bordentown Regional High School,2017,89.56,BORDENTOWN,New Jersey,2017,12202.0
BOUND2014,BOUND,BOUND BROOK HIGH SCHOOL,2014,78.33,BOUND,New Jersey,2014,10521.0
BOUND2014,BOUND,BOUND BROOK HIGH SCHOOL,2014,78.33,BOUND,New Jersey,2014,10521.0
BOUND2014,BOUND,BOUND BROOK HIGH SCHOOL,2014,78.33,BOUND,New Jersey,2014,10521.0
BOUND2014,BOUND,BOUND BROOK HIGH SCHOOL,2014,78.33,BOUND,New Jersey,2014,10521.0
BOUND2015,BOUND,BOUND BROOK HIGH SCHOOL,2015,77.4,BOUND,New Jersey,2015,10492.0
BOUND2015,BOUND,BOUND BROOK HIGH SCHOOL,2015,77.4,BOUND,New Jersey,2015,10492.0
BOUND2015,BOUND,BOUND BROOK HIGH SCHOOL,2015,77.4,BOUND,New Jersey,2015,10492.0
BOUND2015,BOUND,BOUND BROOK HIGH SCHOOL,2015,77.4,BOUND,New Jersey,2015,10492.0
BOUND2016,BOUND,BOUND BROOK HIGH SCHOOL,2016,82.11,BOUND,New Jersey,2016,10470.0
BOUND2016,BOUND,BOUND BROOK HIGH SCHOOL,2016,82.11,BOUND,New Jersey,2016,10470.0
BOUND2016,BOUND,BOUND BROOK HIGH SCHOOL,2016,82.11,BOUND,New Jersey,2016,10470.0
BOUND2016,BOUND,BOUND BROOK HIGH SCHOOL,2016,82.11,BOUND,New Jersey,2016,10470.0
BOUND2017,BOUND,BOUND BROOK HIGH SCHOOL,2017,81.1,BOUND,New Jersey,2017,10468.0
BOUND2017,BOUND,BOUND BROOK HIGH SCHOOL,2017,81.1,BOUND,New Jersey,2017,10468.0
BOUND2017,BOUND,BOUND BROOK HIGH SCHOOL,2017,81.1,BOUND,New Jersey,2017,10468.0
BOUND2017,BOUND,BOUND BROOK HIGH SCHOOL,2017,81.1,BOUND,New Jersey,2017,10468.0
BRICK2014,BRICK,Brick Township High School,2014,86.87,BRICK,New Jersey,2014,75014.0
BRICK2014,BRICK,Brick Township Memorial High School,2014,90.2,BRICK,New Jersey,2014,75014.0
BRICK2015,BRICK,Brick Township High School,2015,87.59,BRICK,New Jersey,2015,74995.0
BRICK2015,BRICK,Brick Township Memorial High School,2015,91.76,BRICK,New Jersey,2015,74995.0
BRICK2016,BRICK,Brick Township High School,2016,89.73,BRICK,New Jersey,2016,75120.0
BRICK2016,BRICK,Brick Township Memorial High School,2016,91.55,BRICK,New Jersey,2016,75120.0
BRICK2017,BRICK,Brick Township High School,2017,90.12,BRICK,New Jersey,2017,75516.0
BRICK2017,BRICK,Brick Township Memorial High School,2017,91.54,BRICK,New Jersey,2017,75516.0
BRIDGETON2014,BRIDGETON,Bridgeton High School,2014,71.01,BRIDGETON,New Jersey,2014,25184.0
BRIDGETON2014,BRIDGETON,Bridgeton High School,2014,71.01,BRIDGETON,New Jersey,2014,25184.0
BRIDGETON2014,BRIDGETON,Bridgeton High School,2014,71.01,BRIDGETON,New Jersey,2014,25184.0
BRIDGETON2014,BRIDGETON,Bridgeton High School,2014,71.01,BRIDGETON,New Jersey,2014,25184.0
BRIDGETON2015,BRIDGETON,Bridgeton High School,2015,76.33,BRIDGETON,New Jersey,2015,24916.0
BRIDGETON2015,BRIDGETON,Bridgeton High School,2015,76.33,BRIDGETON,New Jersey,2015,24916.0
BRIDGETON2015,BRIDGETON,Bridgeton High School,2015,76.33,BRIDGETON,New Jersey,2015,24916.0
BRIDGETON2015,BRIDGETON,Bridgeton High School,2015,76.33,BRIDGETON,New Jersey,2015,24916.0
BRIDGETON2016,BRIDGETON,Bridgeton High School,2016,78.78,BRIDGETON,New Jersey,2016,24817.0
BRIDGETON2016,BRIDGETON,Bridgeton High School,2016,78.78,BRIDGETON,New Jersey,2016,24817.0
BRIDGETON2016,BRIDGETON,Bridgeton High School,2016,78.78,BRIDGETON,New Jersey,2016,24817.0
BRIDGETON2016,BRIDGETON,Bridgeton High School,2016,78.78,BRIDGETON,New Jersey,2016,24817.0
BRIDGETON2017,BRIDGETON,Bridgeton High School,2017,73.19,BRIDGETON,New Jersey,2017,24505.0
BRIDGETON2017,BRIDGETON,Bridgeton High School,2017,73.19,BRIDGETON,New Jersey,2017,24505.0
BRIDGETON2017,BRIDGETON,Bridgeton High School,2017,73.19,BRIDGETON,New Jersey,2017,24505.0
BRIDGETON2017,BRIDGETON,Bridgeton High School,2017,73.19,BRIDGETON,New Jersey,2017,24505.0
BRIDGEWATER-RARITAN2014,BRIDGEWATER-RARITAN,BRIDGEWATER-RARITAN HIGH SCHOOL,2014,95.02,,,,
BRIDGEWATER-RARITAN2015,BRIDGEWATER-RARITAN,BRIDGEWATER-RARITAN HIGH SCHOOL,2015,95.37,,,,
BRIDGEWATER-RARITAN2016,BRIDGEWATER-RARITAN,BRIDGEWATER-RARITAN HIGH SCHOOL,2016,94.86,,,,
BRIDGEWATER-RARITAN2017,BRIDGEWATER-RARITAN,BRIDGEWATER-RARITAN HIGH SCHOOL,2017,95.05,,,,
BUENA2014,BUENA,BUENA REGIONAL HIGH SCHOOL,2014,87.98,BUENA,New Jersey,2014,4544.0
BUENA2014,BUENA,BUENA REGIONAL HIGH SCHOOL,2014,87.98,BUENA,New Jersey,2014,4544.0
BUENA2014,BUENA,BUENA REGIONAL HIGH SCHOOL,2014,87.98,BUENA,New Jersey,2014,4544.0
BUENA2014,BUENA,BUENA REGIONAL HIGH SCHOOL,2014,87.98,BUENA,New Jersey,2014,4544.0
BUENA2014,BUENA,BUENA REGIONAL HIGH SCHOOL,2014,87.98,BUENA,New Jersey,2014,7540.0
BUENA2015,BUENA,BUENA REGIONAL HIGH SCHOOL,2015,90.56,BUENA,New Jersey,2015,4513.0
BUENA2015,BUENA,BUENA REGIONAL HIGH SCHOOL,2015,90.56,BUENA,New Jersey,2015,4513.0
BUENA2015,BUENA,BUENA REGIONAL HIGH SCHOOL,2015,90.56,BUENA,New Jersey,2015,4513.0
BUENA2015,BUENA,BUENA REGIONAL HIGH SCHOOL,2015,90.56,BUENA,New Jersey,2015,4513.0
BUENA2015,BUENA,BUENA REGIONAL HIGH SCHOOL,2015,90.56,BUENA,New Jersey,2015,7470.0
BUENA2016,BUENA,BUENA REGIONAL HIGH SCHOOL,2016,91.71,BUENA,New Jersey,2016,4455.0
BUENA2016,BUENA,BUENA REGIONAL HIGH SCHOOL,2016,91.71,BUENA,New Jersey,2016,4455.0
BUENA2016,BUENA,BUENA REGIONAL HIGH SCHOOL,2016,91.71,BUENA,New Jersey,2016,4455.0
BUENA2016,BUENA,BUENA REGIONAL HIGH SCHOOL,2016,91.71,BUENA,New Jersey,2016,4455.0
BUENA2016,BUENA,BUENA REGIONAL HIGH SCHOOL,2016,91.71,BUENA,New Jersey,2016,7446.0
BUENA2017,BUENA,BUENA REGIONAL HIGH SCHOOL,2017,86.98,BUENA,New Jersey,2017,4429.0
BUENA2017,BUENA,BUENA REGIONAL HIGH SCHOOL,2017,86.98,BUENA,New Jersey,2017,4429.0
BUENA2017,BUENA,BUENA REGIONAL HIGH SCHOOL,2017,86.98,BUENA,New Jersey,2017,4429.0
BUENA2017,BUENA,BUENA REGIONAL HIGH SCHOOL,2017,86.98,BUENA,New Jersey,2017,4429.0
BUENA2017,BUENA,BUENA REGIONAL HIGH SCHOOL,2017,86.98,BUENA,New Jersey,2017,7422.0
BURLINGTON2014,BURLINGTON,Bulington City High School,2014,82.22,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Bulington City High School,2014,82.22,BURLINGTON,New Jersey,2014,450318.0
BURLINGTON2014,BURLINGTON,Bulington City High School,2014,82.22,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Bulington City High School,2014,82.22,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Bulington City High School,2014,82.22,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Bulington City High School,2014,82.22,BURLINGTON,New Jersey,2014,22608.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2014,95.4,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2014,95.4,BURLINGTON,New Jersey,2014,450318.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2014,95.4,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2014,95.4,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2014,95.4,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2014,95.4,BURLINGTON,New Jersey,2014,22608.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2014,94.67,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2014,94.67,BURLINGTON,New Jersey,2014,450318.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2014,94.67,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2014,94.67,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2014,94.67,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2014,94.67,BURLINGTON,New Jersey,2014,22608.0
BURLINGTON2014,BURLINGTON,Burlington Township High School,2014,96.81,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Burlington Township High School,2014,96.81,BURLINGTON,New Jersey,2014,450318.0
BURLINGTON2014,BURLINGTON,Burlington Township High School,2014,96.81,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Burlington Township High School,2014,96.81,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Burlington Township High School,2014,96.81,BURLINGTON,New Jersey,2014,9846.0
BURLINGTON2014,BURLINGTON,Burlington Township High School,2014,96.81,BURLINGTON,New Jersey,2014,22608.0
BURLINGTON2015,BURLINGTON,Bulington City High School,2015,78.47,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Bulington City High School,2015,78.47,BURLINGTON,New Jersey,2015,448844.0
BURLINGTON2015,BURLINGTON,Bulington City High School,2015,78.47,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Bulington City High School,2015,78.47,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Bulington City High School,2015,78.47,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Bulington City High School,2015,78.47,BURLINGTON,New Jersey,2015,22754.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2015,97.02,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2015,97.02,BURLINGTON,New Jersey,2015,448844.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2015,97.02,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2015,97.02,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2015,97.02,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2015,97.02,BURLINGTON,New Jersey,2015,22754.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2015,96.63,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2015,96.63,BURLINGTON,New Jersey,2015,448844.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2015,96.63,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2015,96.63,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2015,96.63,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2015,96.63,BURLINGTON,New Jersey,2015,22754.0
BURLINGTON2015,BURLINGTON,Burlington Township High School,2015,95.28,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Burlington Township High School,2015,95.28,BURLINGTON,New Jersey,2015,448844.0
BURLINGTON2015,BURLINGTON,Burlington Township High School,2015,95.28,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Burlington Township High School,2015,95.28,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Burlington Township High School,2015,95.28,BURLINGTON,New Jersey,2015,9798.0
BURLINGTON2015,BURLINGTON,Burlington Township High School,2015,95.28,BURLINGTON,New Jersey,2015,22754.0
BURLINGTON2016,BURLINGTON,Bulington City High School,2016,86.71,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Bulington City High School,2016,86.71,BURLINGTON,New Jersey,2016,448342.0
BURLINGTON2016,BURLINGTON,Bulington City High School,2016,86.71,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Bulington City High School,2016,86.71,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Bulington City High School,2016,86.71,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Bulington City High School,2016,86.71,BURLINGTON,New Jersey,2016,22732.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2016,98.32,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2016,98.32,BURLINGTON,New Jersey,2016,448342.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2016,98.32,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2016,98.32,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2016,98.32,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2016,98.32,BURLINGTON,New Jersey,2016,22732.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2016,95.52,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2016,95.52,BURLINGTON,New Jersey,2016,448342.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2016,95.52,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2016,95.52,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2016,95.52,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2016,95.52,BURLINGTON,New Jersey,2016,22732.0
BURLINGTON2016,BURLINGTON,Burlington Township High School,2016,95.48,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Burlington Township High School,2016,95.48,BURLINGTON,New Jersey,2016,448342.0
BURLINGTON2016,BURLINGTON,Burlington Township High School,2016,95.48,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Burlington Township High School,2016,95.48,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Burlington Township High School,2016,95.48,BURLINGTON,New Jersey,2016,9860.0
BURLINGTON2016,BURLINGTON,Burlington Township High School,2016,95.48,BURLINGTON,New Jersey,2016,22732.0
BURLINGTON2017,BURLINGTON,Bulington City High School,2017,85.82,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Bulington City High School,2017,85.82,BURLINGTON,New Jersey,2017,448596.0
BURLINGTON2017,BURLINGTON,Bulington City High School,2017,85.82,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Bulington City High School,2017,85.82,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Bulington City High School,2017,85.82,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Bulington City High School,2017,85.82,BURLINGTON,New Jersey,2017,22824.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2017,96.74,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2017,96.74,BURLINGTON,New Jersey,2017,448596.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2017,96.74,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2017,96.74,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2017,96.74,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Westhampton,2017,96.74,BURLINGTON,New Jersey,2017,22824.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2017,97.28,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2017,97.28,BURLINGTON,New Jersey,2017,448596.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2017,97.28,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2017,97.28,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2017,97.28,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,BURLINGTON COUNTY INST OF TECH - Medford,2017,97.28,BURLINGTON,New Jersey,2017,22824.0
BURLINGTON2017,BURLINGTON,Burlington Township High School,2017,96.78,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Burlington Township High School,2017,96.78,BURLINGTON,New Jersey,2017,448596.0
BURLINGTON2017,BURLINGTON,Burlington Township High School,2017,96.78,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Burlington Township High School,2017,96.78,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Burlington Township High School,2017,96.78,BURLINGTON,New Jersey,2017,9832.0
BURLINGTON2017,BURLINGTON,Burlington Township High School,2017,96.78,BURLINGTON,New Jersey,2017,22824.0
BUTLER2014,BUTLER,Butler High School,2014,88.5,BUTLER,New Jersey,2014,7792.0
BUTLER2014,BUTLER,Butler High School,2014,88.5,BUTLER,New Jersey,2014,7792.0
BUTLER2014,BUTLER,Butler High School,2014,88.5,BUTLER,New Jersey,2014,7792.0
BUTLER2014,BUTLER,Butler High School,2014,88.5,BUTLER,New Jersey,2014,7792.0
BUTLER2015,BUTLER,Butler High School,2015,90.43,BUTLER,New Jersey,2015,7800.0
BUTLER2015,BUTLER,Butler High School,2015,90.43,BUTLER,New Jersey,2015,7800.0
BUTLER2015,BUTLER,Butler High School,2015,90.43,BUTLER,New Jersey,2015,7800.0
BUTLER2015,BUTLER,Butler High School,2015,90.43,BUTLER,New Jersey,2015,7800.0
BUTLER2016,BUTLER,Butler High School,2016,90.43,BUTLER,New Jersey,2016,7786.0
BUTLER2016,BUTLER,Butler High School,2016,90.43,BUTLER,New Jersey,2016,7786.0
BUTLER2016,BUTLER,Butler High School,2016,90.43,BUTLER,New Jersey,2016,7786.0
BUTLER2016,BUTLER,Butler High School,2016,90.43,BUTLER,New Jersey,2016,7786.0
BUTLER2017,BUTLER,Butler High School,2017,94.12,BUTLER,New Jersey,2017,7774.0
BUTLER2017,BUTLER,Butler High School,2017,94.12,BUTLER,New Jersey,2017,7774.0
BUTLER2017,BUTLER,Butler High School,2017,94.12,BUTLER,New Jersey,2017,7774.0
BUTLER2017,BUTLER,Butler High School,2017,94.12,BUTLER,New Jersey,2017,7774.0
CALDWELL-WEST2014,CALDWELL-WEST,JAMES CALDWELL HIGH SCHOOL,2014,96.1,,,,
CALDWELL-WEST2015,CALDWELL-WEST,JAMES CALDWELL HIGH SCHOOL,2015,97.04,,,,
CALDWELL-WEST2016,CALDWELL-WEST,JAMES CALDWELL HIGH SCHOOL,2016,96.02,,,,
CALDWELL-WEST2017,CALDWELL-WEST,JAMES CALDWELL HIGH SCHOOL,2017,94.03,,,,
CAMDEN2014,CAMDEN,Dr. Charles E. Brimm Medical Arts High School,2014,95.92,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Dr. Charles E. Brimm Medical Arts High School,2014,95.92,CAMDEN,New Jersey,2014,510913.0
CAMDEN2014,CAMDEN,Dr. Charles E. Brimm Medical Arts High School,2014,95.92,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Dr. Charles E. Brimm Medical Arts High School,2014,95.92,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Dr. Charles E. Brimm Medical Arts High School,2014,95.92,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Camden High School,2014,52.35,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Camden High School,2014,52.35,CAMDEN,New Jersey,2014,510913.0
CAMDEN2014,CAMDEN,Camden High School,2014,52.35,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Camden High School,2014,52.35,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Camden High School,2014,52.35,CAMDEN,New Jersey,2014,76219.0
CAMDEN2014,CAMDEN,Woodrow Wilson High School,2014,60.46,CAMDEN,New Jersey,2014,76219.0
